,pron,words
16747,/ˈsupɚˌmarkɪt/,su·per·mar·ket
16748,/ˈsupɚˌmadl/,su·per·mod·el
16749,"/ˌsupɚˈnætʃərəl, -tʃrəl/",su·per·nat·u·ral
16750,/ˌsupɚˈnoʊvə/,su·per·no·va
16751,/-vi/,supernovae
16752,/ˈsupɚˌpaʊɚ/,sup·er·pow·er
16753,/ˌsupɚˈsid/,su·per·sede
16754,/ˌsupɚˈsanɪk/,su·per·son·ic
16755,/ˈsupɚˌstar/,su·per·star
16756,/ˌsupɚˈstɪʃən/,su·per·sti·tion
16757,/ˌsupɚˈstɪʃəs/,su·per·sti·tious
16758,/ˈsupɚˌstrʌktʃɚ/,su·per·struc·ture
16759,/ˈsupɚˌvaɪz/,su·per·vise
16760,/ˌsupɚˈvɪʒən/,supervision
16761,/ˈsupɚˌvaɪzɚ/,su·per·vis·or
16762,/ˌsupɚˈvaɪzəri/,supervisory
16763,/ˈsʌpɚ/,sup·per
16764,/səˈplænt/,sup·plant
16765,/ˈsʌpəl/,sup·ple
16766,/ˈsʌpləmənt/,sup·ple·ment
16767,/ˈsʌpləˌmɛnt/,sup·ple·ment
16768,"/ˌsʌpləˈmɛntri, -ˈmɛntəri/",sup·ple·men·tary
16769,/-ˈmɛntl/,sup·ple·men·tal
16770,/səˈplaɪɚ/,sup·pli·er
16771,/səˈplaɪ/,sup·ply
16772,/səˈpɔrt/,sup·port
16773,/səˈpɔrtɚ/,sup·port·er
16774,/səˈpɔrtɪŋ/,sup·port·ing
16775,/səˈpɔrtɪv/,sup·port·ive
16776,/səˈpoʊz/,sup·pose
16777,/səˈpoʊzd/,sup·posed
16778,/səˈpoʊzɪdli/,sup·pos·ed·ly
16779,/ˌsʌpəˈzɪʃən/,sup·po·si·tion
16780,/səˈprɛs/,sup·press
16781,/səˈprɛʃən/,suppression
16782,"/səˈprɛməsi, sʊ-/",su·prem·a·cy
16783,"/səˈprim, sʊ-/",su·preme
16784,"/səˈprimli, sʊ-/",su·preme·ly
16785,/ˈsɚtʃardʒ/,sur·charge
16786,"/ʃʊr, ʃɚ/",sure
16787,"/ˈʃʊrli, ˈʃɚli/",sure·ly
16788,/ˈʃʊrəti/,sur·e·ty
16789,/sɚf/,surf
16790,/ˈsɚfəs/,sur·face
16791,/ˈsɚfbɔrd/,surf·board
16792,/ˈsɚfɪt/,sur·feit
16793,/sɚdʒ/,surge
16794,/ˈsɚdʒən/,sur·geon
16795,/ˈsɚdʒəri/,sur·ger·y
16796,/ˈsɚdʒɪkəl/,sur·gi·cal
16797,/ˈsɚli/,sur·ly
16798,/sɚˈmaɪz/,sur·mise
16799,/sɚˈmaʊnt/,sur·mount
16800,/ˈsɚneɪm/,sur·name
16801,/sɚˈpæs/,sur·pass
16802,/ˈsɚplʌs/,sur·plus
16803,"/sɚˈpraɪz, səˈpraɪz/",sur·prise
16804,"/sɚˈpraɪzd, sə-/",sur·prised
16805,"/sɚˈpraɪzɪŋ, sə-/",sur·pris·ing
16806,/səˈril/,sur·real
16807,/səˌriəˈlɪstɪk/,sur·re·a·lis·tic
16808,/səˈriəˌlɪzəm/,sur·re·al·ism
16809,/səˈrɛndɚ/,sur·ren·der
16810,"/ˌsɚəpˈtɪʃəsli, ˌsʌrəp-/",sur·rep·ti·tious·ly
16811,"/ˈsɚəgɪt, ˈsʌrə-/",sur·ro·gate
16812,/səˈraʊnd/,sur·round
16813,/səˈraʊndɪŋz/,sur·round·ings
16814,/sɚˈveɪləns/,sur·veil·lance
16815,/ˈsɚveɪ/,sur·vey
16816,"/sɚˈveɪ, ˈsɚveɪ/",sur·vey
16817,/sɚˈveɪɚ/,sur·vey·or
16818,/sɚˈvaɪvəl/,sur·viv·al
16819,/sɚˈvaɪv/,sur·vive
16820,/sɚˈvaɪvɚ/,sur·vi·vor
16821,/səˈsɛptəbəl/,sus·cep·ti·ble
16822,/ˈsuʃi/,su·shi
16823,/ˈsʌspɛkt/,sus·pect
16824,/səˈspɛkt/,sus·pect
16825,/ˈsʌspɛkt/,sus·pect
16826,/səˈspɛnd/,sus·pend
16827,/səˈspɛndɚz/,sus·pend·ers
16828,/səˈspɛns/,sus·pense
16829,/səˈspɛnʃən/,sus·pen·sion
16830,/səˈspɪʃən/,sus·pi·cion
16831,/səˈspɪʃəs/,sus·pi·cious
16832,/səˈsteɪn/,sus·tain
16833,/səˈsteɪnəbəl/,sus·tain·a·ble
16834,/səˈsteɪnd/,sus·tained
16835,/ˈsʌstənəns/,sus·te·nance
16836,/svɛlt/,svelte
16837,/swab/,swab
16838,/ˈswægɚ/,swag·ger
16839,/ˈswaloʊ/,swal·low
16840,/swæm/,swam
16841,"/swamp, swɔmp/",swamp
16842,/swan/,swan
16843,/swæŋk/,swank
16844,/ˈswæŋki/,swank·y
16845,/swap/,swap
16846,/swɔrm/,swarm
16847,"/ˈswɔrði, -θi/",swarth·y
16848,/swat/,swat
16849,/swatʃ/,swatch
16850,"/swaθ,swɔθ/",swath
16851,/sweɪ/,sway
16852,/swɛr/,swear
16853,/swɔr/,swore
16854,/swɔrn/,sworn
16855,/swɛt/,sweat
16856,/ˈswɛtɚ/,sweat·er
16857,/ˈswɛt-ʃɚt/,sweat·shirt
16858,/ˈswɛt-ʃap/,sweat·shop
16859,/ˈswɛtsut/,sweat-suit
16860,/ˈswɛti/,sweat·y
16861,/swip/,sweep
16862,/swɛpt/,swept
16863,/ˈswipɪŋ/,sweep·ing
16864,/ˈswipsteɪks/,sweep·stakes
16865,/swit/,sweet
16866,/ˈswitn/,sweet·en
16867,"/ˈswitn-ɚ, -nɚ/",sweet·en·er
16868,/ˈswithart/,sweet·heart
16869,/ˈswiti/,sweet·ie
16870,/swits/,sweets
16871,/swɛl/,swell
16872,/ˈswoʊlən/,swollen
16873,/ˈswɛlɪŋ/,swell·ing
16874,/ˈswɛltərɪŋ/,swel·ter·ing
16875,/swɛpt/,swept
16876,/swɚv/,swerve
16877,/swɪft/,swift
16878,/swɪg/,swig
16879,/swɪl/,swill
16880,/swɪm/,swim
16881,/swæm/,swam
16882,/swʌm/,swum
16883,/ˈswɪmsut/,swim·suit
16884,/ˈswɪndl/,swin·dle
16885,/swaɪn/,swine
16886,/swɪŋ/,swing
16887,/swʌŋ/,swung
16888,/swaɪp/,swipe
16889,/swɚl/,swirl
16890,/swɪʃ/,swish
16891,/swɪs/,Swiss
16892,/swɪtʃ/,switch
16893,/ˈswɪtʃbɔrd/,switch·board
16894,/ˈswɪvəl/,swiv·el
16895,/ˈswoʊlən/,swol·len
16896,/swun/,swoon
16897,/swup/,swoop
16898,/sɔrd/,sword
16899,/ˈsɔrdˌfɪʃ/,sword·fish
16900,/swɔr/,swore
16901,/swɔrn/,sworn
16902,/swʌm/,swum
16903,/swʌŋ/,swung
16904,/ˈsɪkəˌmɔr/,syc·a·more
16905,/ˈsɪkəfənt/,syc·o·phant
16906,/ˌsɪkəˈfæntɪk/,sycophantic
16907,/sɪˌlæbɪfɪˈkeɪʃən/,syl·lab·if·i·ca·tion
16908,/sɪˌlæbɪˈkeɪʃən/,syl·lab·i·ca·tion
16909,/ˈsɪləbəs/,syl·la·bus
16910,/-baɪ/,syllabi
16911,"/ˌsɪmbiˈoʊsɪs, -baɪ-/",sym·bi·o·sis
16912,/ˌsɪmbiˈatɪk/,symbiotic
16913,/ˈsɪmbəl/,sym·bol
16914,/sɪmˈbalɪk/,sym·bol·ic
16915,/ˈsɪmbəˌlɪzəm/,sym·bol·ism
16916,/ˈsɪmbəˌlaɪz/,sym·bol·ize
16917,/səˈmɛtrɪkəl/,sym·met·ri·cal
16918,/səˈmɛtrɪk/,sym·met·ric
16919,/ˈsɪmətri/,sym·me·try
16920,/ˌsɪmpəˈθɛtɪk/,sym·pa·thet·ic
16921,/ˈsɪmpəˌθaɪz/,sym·pa·thize
16922,/ˈsɪmpəˌθaɪzɚ/,sym·pa·thiz·er
16923,/ˈsɪmpəθi/,sym·pa·thy
16924,/ˈsɪmfəni/,sym·pho·ny
16925,/ˈsɪmptəm/,symp·tom
16926,/ˌsɪmptəˈmætɪk/,symptomatic
16927,/ˈsɪnəˌgag/,syn·a·gogue
16928,/sɪŋk/,sync
16929,/ˈsɪŋkrəˌnaɪz/,syn·chro·nize
16930,/ˌsɪŋkrənəˈzeɪʃən/,synchronization
16931,/ˈsɪndəkɪt/,syn·di·cate
16932,/ˈsɪndəˌkeɪtɪd/,syn·di·cat·ed
16933,/ˌsɪndəˈkeɪʃən/,syndication
16934,/ˈsɪndroʊm/,syn·drome
16935,/ˈsɪnəˌnɪm/,syn·o·nym
16936,/sɪˈnanəməs/,syn·on·y·mous
16937,/sɪˈnapsɪs/,syn·op·sis
16938,/-siz/,synopses
16939,/sɪnˈtæktɪk/,syn·tac·tic
16940,/ˈsɪntæks/,syn·tax
16941,/ˈsɪnθəsɪs/,syn·the·sis
16942,/-siz/,syntheses
16943,/ˈsɪnθəˌsaɪz/,syn·the·size
16944,/ˈsɪnθəˌsaɪzɚ/,syn·the·siz·er
16945,/sɪnˈθɛtɪk/,syn·thet·ic
16946,/ˈsɪfəlɪs/,syph·i·lis
16947,/səˈrɪndʒ/,sy·ringe
16948,"/ˈsɚəp, ˈsɪrəp/",syr·up
16949,/ˈsɪstəm/,sys·tem
16950,/ˌsɪstəˈmætɪk/,sys·tem·at·ic
16951,/sɪˈstɛmɪk/,sys·tem·ic
16952,/tæb/,tab
16953,/ˈtæbi/,tab·by
16954,/ˈteɪbəl/,ta·ble
16955,/ˈteɪbəlˌklɔθ/,ta·ble·cloth
16956,/ˈteɪbəlˌspun/,ta·ble·spoon
16957,/-spunˌfʊl/,ta·ble·spoon·ful
16958,/ˈtæblɪt/,tab·let
16959,/ˈtæblɔɪd/,tab·loid
16960,"/təˈbu, tæ-/",ta·boo
16961,/ˈtæbyəˌleɪt/,tab·u·late
16962,/ˌtæbyəˈleɪʃən/,tabulation
16963,/ˈtæsɪt/,tac·it
16964,/ˈtæsəˌtɚn/,tac·i·turn
16965,/tæk/,tack
16966,/ˈtækəl/,tack·le
16967,/ˈtæki/,tack·y
16968,/ˈtakoʊ/,ta·co
16969,/tækt/,tact
16970,/ˈtæktfəl/,tact·ful
16971,/ˈtæktɪk/,tac·tic
16972,/ˈtæktɪkəl/,tac·ti·cal
16973,/ˈtæktfəl/,tact·less
16974,/tæd/,tad
16975,/ˈtædpoʊl/,tad·pole
16976,/ˈtæfi/,taf·fy
16977,/tæg/,tag
16978,/ˈtaɪgə/,tai·ga
16979,/teɪl/,tail
16980,/ˈteɪlgeɪt/,tail·gate
16981,/ˈteɪl-laɪt/,tail·light
16982,/ˈteɪlɚ/,tai·lor
16983,/ˈteɪlərɪŋ/,tai·lor·ing
16984,/ˈteɪlpaɪp/,tail·pipe
16985,/ˈteɪlspɪn/,tail·spin
16986,/teɪnt/,taint
16987,/ˈteɪntɪd/,taint·ed
16988,/ˌtaɪwaˈniz/,Tai·wan·ese
16989,/teɪk/,take
16990,/tʊk/,took
16991,/ˈteɪkən/,taken
16992,/ˈteɪkən/,tak·en
16993,/ˈteɪk-ɔf/,take·off
16994,/ˈteɪk-aʊt/,take·out
16995,/ˈteɪkˌoʊvɚ/,take·o·ver
16996,/ˈtælkəm ˌpaʊdɚ/,tal·cumpow·der
16997,/teɪl/,tale
16998,/ˈtælənt/,tal·ent
16999,/ˈtæləntɪd/,tal·ent·ed
17000,"/ˈtælɪsmən, -lɪz-/",tal·is·man
17001,/tɔk/,talk
17002,/ˈtɔkətɪv/,talk·a·tive
17003,/ˈtɔkɚ/,talk·er
17004,/tɔl/,tall
17005,/ˈtæloʊ/,tal·low
17006,/ˈtæli/,tal·ly
17007,/ˈtælən/,tal·on
17008,/ˌtæmbəˈrin/,tam·bou·rine
17009,/teɪm/,tame
17010,/ˈtæmpɚ/,tam·per
17011,/ˈtæmpan/,tam·pon
17012,/tæn/,tan
17013,/ˈtændəm/,tan·dem
17014,/ˈtændʒənt/,tan·gent
17015,/tænˈdʒɛnʃəl/,tan·gen·tial
17016,/ˌtændʒəˈrin/,tan·ger·ine
17017,/ˈtændʒəbəl/,tan·gi·ble
17018,/ˈtæŋgəl/,tan·gle
17019,/ˈtæŋgəld/,tan·gled
17020,/ˈtæŋgoʊ/,tan·go
17021,/ˈtæŋi/,tang·y
17022,/tæŋk/,tank
17023,/ˈtæŋkɚd/,tan·kard
17024,/ˈtæŋkɚ/,tank·er
17025,/ˈtæntlˌaɪz/,tan·ta·lize
17026,/ˈtæntlˌaɪzɪŋ/,tan·ta·liz·ing
17027,/ˈtæntəˌmaʊnt/,tan·ta·mount
17028,/ˈtæntrəm/,tan·trum
17029,"/ˈtaʊɪzəm, ˈdaʊ-/",Tao·ism
17030,/tæp/,tap
17031,/teɪp/,tape
17032,/ˈteɪpɚ/,ta·per
17033,/ˈtæpɪstri/,tap·es·try
17034,/ˈteɪpwɚm/,tape·worm
17035,/ˈtæprut/,tap·root
17036,/tar/,tar
17037,/təˈræntʃələ/,ta·ran·tu·la
17038,/ˈtardi/,tar·dy
17039,/ˈtargɪt/,tar·get
17040,/ˈtærɪf/,tar·iff
17041,/ˈtarmæk/,tar·mac
17042,/ˈtarnɪʃ/,tar·nish
17043,/ˈtæroʊ/,tar·ot
17044,/tarp/,tarp
17045,/tarˈpɔlən/,tar·pau·lin
17046,/ˈtæri/,tar·ry
17047,/tart/,tart
17048,/ˈtartn/,tar·tan
17049,/ˈtartɚ/,tar·tar
17050,/tæsk/,task
17051,/ˈtæsəl/,tas·sel
17052,/teɪst/,taste
17053,/ˈteɪstfəl/,taste·ful
17054,/ˈteɪstlɪs/,taste·less
17055,/ˈteɪstɚ/,tast·er
17056,/ˈteɪstɪŋ/,tast·ing
17057,/ˈteɪsti/,tast·y
17058,/ˈtætɚd/,tat·tered
17059,/ˈtætɚz/,tat·ters
17060,/ˈtætl/,tat·tle
17061,/ˈtætlˌteɪl/,tat·tle·tale
17062,/tæˈtu/,tat·too
17063,/tɔt/,taught
17064,"/tɔnt, tant/",taunt
17065,/ˈtɔrəs/,Tau·rus
17066,/tɔt/,taut
17067,/tɔˈtalədʒi/,tau·tol·o·gy
17068,/ˌtɔtəˈladʒɪkəl/,tautological
17069,/ˈtævɚn/,tav·ern
17070,/ˈtɔdri/,taw·dry
17071,/ˈtɔni/,taw·ny
17072,/tæks/,tax
17073,/tækˈseɪʃən/,tax·a·tion
17074,/ˈtæksi/,tax·i
17075,/ˈtæksiˌkæb/,tax·i·cab
17076,/ˈtæksəˌdɚmi/,tax·i·der·my
17077,/ˈtæksɪŋ/,tax·ing
17078,/tækˈsanəmi/,tax·on·o·my
17079,/ˌtæksəˈnamɪk/,taxonomic
17080,/ˈtæksˌpeɪɚ/,tax·pay·er
17081,/ti/,tea
17082,/titʃ/,teach
17083,/tɔt/,taught
17084,/ˈtitʃɚ/,teach·er
17085,/ˈtitʃɪŋ/,teach·ing
17086,/ˈtikʌp/,tea·cup
17087,/tik/,teak
17088,/tim/,team
17089,/ˈtim-meɪt/,team·mate
17090,/ˈtimstɚ/,team·ster
17091,/ˈtimwɚk/,team·work
17092,/ˈtipat/,tea·pot
17093,/tɛr/,tear
17094,/tɔr/,tore
17095,/tɔrn/,torn
17096,/tɪr/,tear
17097,/tɛr/,tear
17098,/ˈtɪrdrap/,tear·drop
17099,/ˈtɪrfəl/,tear·ful
17100,/tiz/,tease
17101,/ˈtispun/,tea·spoon
17102,/ˈtispunfʊl/,tea·spoon·ful
17103,/tit/,teat
17104,/ˈtɛknɪkəl/,tech·ni·cal
17105,/ˌtɛknɪˈkæləti/,tech·ni·cal·i·ty
17106,/ˈtɛknɪkli/,tech·ni·cally
17107,/tɛkˈnɪʃən/,tech·ni·cian
17108,/tɛkˈnik/,tech·nique
17109,/tɛkˈnalədʒi/,tech·nol·o·gy
17110,/ˌtɛknəˈladʒɪkəl/,technological
17111,/tɛkˌtanɪk ˈpleɪt/,plate
17112,/ˈtɛdi ˌbɛr/,bear
17113,/ˈtidiəs/,te·di·ous
17114,/ˈtidiəm/,te·di·um
17115,/ti/,tee
17116,/tim/,teem
17117,/tin/,teen
17118,/ˈtineɪdʒ/,teen·age
17119,/ˈtiˌneɪdʒɚ/,teen·ag·er
17120,/ˈtini/,tee·ny
17121,/ˌtini ˈwini/,tee·ny-wee·ny
17122,/ˈtitɚ/,tee·ter
17123,/tiθ/,teeth
17124,/tið/,teethe
17125,/ˈtiˌtoʊtlɚ/,tee·to·tal·er
17126,/ˈtɛflan/,Tef·lon
17127,/ˌtɛləkəˌmyunəˈkeɪʃənz/,tel·e·com·mu·ni·ca·tions
17128,/ˈtɛləkəˌmyutɚ/,tel·e·com·mut·er
17129,/ˈtɛləˌkanfrəns/,tel·e·con·ference
17130,/ˈtɛləˌgræm/,tel·e·gram
17131,/ˈtɛləˌgræf/,tel·e·graph
17132,/təˈlɛpəθi/,te·lep·a·thy
17133,/ˌtɛləˈpæθɪk/,telepathic
17134,/ˈtɛləˌfoʊn/,tel·e·phone
17135,/təˈlɛfəni/,te·leph·o·ny
17136,/ˌtɛləˌfoʊtoʊ ˈlɛnz/,tel·e·pho·tolens
17137,/ˈtɛləˌskoʊp/,tel·e·scope
17138,/ˌtɛləˈskapɪk/,tel·e·scop·ic
17139,/ˈtɛləˌθan/,tel·e·thon
17140,/ˌtɛləˈvændʒəˌlɪzəm/,tel·e·van·ge·lism
17141,/ˈtɛləˌvaɪz/,tel·e·vise
17142,/ˈtɛləˌvɪʒən/,tel·e·vi·sion
17143,/tɛl/,tell
17144,/toʊld/,told
17145,/ˈtɛlɚ/,tell·er
17146,/ˈtɛlɪŋ/,tell·ing
17147,/ˈtɛlteɪl/,tell·tale
17148,/təˈmɛrəti/,te·mer·i·ty
17149,/tɛmp/,temp
17150,/ˈtɛmpɚ/,tem·per
17151,/ˈtɛmprəmənt/,tem·pera·ment
17152,/ˌtɛmprəˈmɛntl/,tem·pera·men·tal
17153,/ˈtɛmprəns/,tem·perance
17154,/ˈtɛmprɪt/,tem·perate
17155,/ˈtɛmprətʃɚ/,tem·pera·ture
17156,/ˈtɛmpɪst/,tem·pest
17157,/tɛmˈpɛstʃuəs/,tem·pes·tu·ous
17158,/ˈtɛmpleɪt/,tem·plate
17159,/ˈtɛmpəl/,tem·ple
17160,/ˈtɛmpoʊ/,tem·po
17161,/ˈtɛmpəˌrɛri/,tem·po·rar·y
17162,/ˌtɛmpəˈrɛrəli/,temporarily
17163,/tɛmpt/,tempt
17164,/tɛmpˈteɪʃən/,temp·ta·tion
17165,/tɛn/,ten
17166,/ˈtɛnəbəl/,ten·a·ble
17167,/təˈneɪʃəs/,te·na·cious
17168,/təˈnæsəti/,tenacity
17169,/ˈtɛnənsi/,ten·an·cy
17170,/ˈtɛnənt/,ten·ant
17171,/tɛnd/,tend
17172,/ˈtɛndənsi/,tend·en·cy
17173,/ˈtɛndɚ/,ten·der
17174,/ˌtɛndɚˈhartɪd/,ten·der·heart·ed
17175,/ˈtɛndən/,ten·don
17176,/ˈtɛndrəl/,ten·dril
17177,/ˈtɛnəmənt/,ten·e·ment
17178,/ˈtɛnɪt/,ten·et
17179,/ˈtɛnɪs/,ten·nis
17180,/ˈtɛnɚ/,ten·or
17181,/tɛns/,tense
17182,/ˈtɛnʃən/,ten·sion
17183,/tɛnt/,tent
17184,/ˈtɛntəkəl/,ten·ta·cle
17185,/ˈtɛntətɪv/,ten·ta·tive
17186,/tɛnθ/,tenth
17187,/ˈtɛnyuəs/,ten·u·ous
17188,/ˈtɛnyɚ/,ten·ure
17189,/ˈtipi/,teepee
17190,/ˈtɛpɪd/,tep·id
17191,/təˈkilə/,te·qui·la
17192,/ˈtɛrəˌbaɪt/,ter·a·byte
17193,/tɚm/,term
17194,/ˈtɚmənəl/,ter·mi·nal
17195,/ˈtɚməˌneɪt/,ter·mi·nate
17196,/ˌtɚməˈneɪʃən/,ter·mi·na·tion
17197,/ˌtɚməˈnalədʒi/,ter·mi·nol·o·gy
17198,/ˈtɚmənəs/,ter·mi·nus
17199,/ˈtɚmaɪt/,ter·mite
17200,/ˈtɛrɪs/,ter·race
17201,/ˌtɛrəˈkatə/,ter·ra·cot·ta
17202,/təˈreɪn/,ter·rain
17203,/təˈrɛstriəl/,ter·res·tri·al
17204,/ˈtɛrəbəl/,ter·ri·ble
17205,/ˈtɛrəbli/,ter·ri·bly
17206,/ˈtɛriɚ/,ter·ri·er
17207,/təˈrɪfɪk/,ter·rif·ic
17208,/ˈtɛrəˌfaɪd/,ter·ri·fied
17209,/ˈtɛrəˌfaɪ/,ter·ri·fy
17210,/ˌtɛrəˈtɔriəl/,ter·ri·to·ri·al
17211,/ˈtɛrəˌtɔri/,ter·ri·to·ry
17212,/ˈtɛrɚ/,ter·ror
17213,/ˈtɛrəˌrɪzəm/,ter·ror·ism
17214,/ˈtɛrərɪst/,ter·ror·ist
17215,/ˈtɛrəˌraɪz/,ter·ror·ize
17216,/ˈtɛriˌklɔθ/,ter·ry·cloth
17217,/tɚs/,terse
17218,/tɛst/,test
17219,/ˈtɛstəmənt/,tes·ta·ment
17220,/ˈtɛstɪkəl/,tes·ti·cle
17221,/ˈtɛstiz/,testes
17222,/ˈtɛstəˌfaɪ/,tes·ti·fy
17223,/ˌtɛstəˈmoʊniəl/,tes·ti·mo·ni·al
17224,/ˈtɛstəˌmoʊni/,tes·ti·mo·ny
17225,/tɛˈstastəˌroʊn/,tes·tos·ter·one
17226,/ˈtɛsti/,tes·ty
17227,"/ˈtɛtn-əs, -nəs/",tet·a·nus
17228,/ˈtɛðɚ/,teth·er
17229,/ˌtɛtrəˈhidrən/,tet·ra·he·dron
17230,/ˌtɛks ˈmɛks/,Tex-Mex
17231,/tɛkst/,text
17232,/ˈtɛkstbʊk/,text·book
17233,/ˈtɛkstaɪl/,tex·tile
17234,/ˈtɛkstʃuəl/,tex·tu·al
17235,/ˈtɛkstʃɚ/,tex·ture
17236,/ˈtɛkstʃɚd/,tex·tured
17237,/ˈθæləməs/,thal·a·mus
17238,/-maɪ/,thalami
17239,/θæŋk/,thank
17240,/ˈθæŋkfəl/,thank·ful
17241,/ˈθæŋklɪs/,thank·less
17242,/θæŋks/,thanks
17243,/ˌθæŋksˈgɪvɪŋ/,Thanks·giv·ing
17244,/ðæt/,that
17245,/ðoʊz/,those
17246,/ðæt/,that
17247,/θætʃ/,thatch
17248,/θɔ/,thaw
17249,/ˈθiətɚ/,the·a·ter
17250,/θiˈætrɪkəl/,the·at·ri·cal
17251,/θɛft/,theft
17252,/ðɛrz/,theirs
17253,/θiˈmætɪk/,the·mat·ic
17254,/θim/,theme
17255,"/ðəmˈsɛlvz, ðɛm-/",them·selves
17256,/ðɛn/,then
17257,/ˌθiəˈloʊdʒən/,the·o·lo·gian
17258,/θiˈalədʒi/,the·ol·o·gy
17259,/ˌθiəˈladʒɪkəl/,theological
17260,"/ˈθiərəm, ˈθɪrəm/",the·o·rem
17261,/ˌθiəˈrɛtɪkəl/,the·o·ret·i·cal
17262,/ˌθiəˈrɛtɪkli/,the·o·ret·i·cally
17263,/ˈθiərɪst/,the·o·rist
17264,/ˌθiərəˈtɪʃən/,the·o·re·ti·cian
17265,/ˈθiəˌraɪz/,the·o·rize
17266,"/ˈθiəri, ˈθɪri/",the·o·ry
17267,/ˌθɛrəˈpyutɪk/,ther·a·peu·tic
17268,/ˈθɛrəpi/,ther·a·py
17269,/ðɛr/,there
17270,"/ˌðɛrəˈbaʊts, ˈðɛrəˌbaʊts/",there·a·bouts
17271,/ðɛrˈæftɚ/,there·af·ter
17272,"/ðɛrˈbaɪ, ˈðɛrbaɪ/",there·by
17273,/ˈðɛrfɔr/,there·fore
17274,/ðɛrˈɪn/,there·in
17275,/ðɛrˈʌv/,there·of
17276,"/ˈðɛrəˌpan, ˌðɛrəˈpan/",there·up·on
17277,/ˈθɚməl/,ther·mal
17278,/ˌθɚmoʊdaɪˈnæmɪks/,ther·mo·dy·nam·ics
17279,/θɚˈmamətɚ/,ther·mom·e·ter
17280,/ˌθɚmoʊnukliɚ ˈfyuʒən/,fu·sion
17281,/ˈθɚməs/,Ther·mos
17282,/ˈθɚməˌsfɪr/,ther·mo·sphere
17283,/ˈθɚməˌstæt/,ther·mo·stat
17284,/θɪˈsɔrəs/,the·sau·rus
17285,/-ˈsɔraɪ/,thesauri
17286,/ðiz/,these
17287,/ˈθisɪs/,the·sis
17288,/ˈθisiz/,theses
17289,/ðeɪ/,they
17290,"/ðeɪl, ðɛl/",ll
17291,/ðeɪv/,ve
17292,/θɪk/,thick
17293,/ˈθɪkən/,thick·en
17294,/ˈθɪkɪt/,thick·et
17295,/ˈθɪknɪs/,thick·ness
17296,/θif/,thief
17297,/θivz/,thieves
17298,/θaɪ/,thigh
17299,/ˈθɪmbəl/,thim·ble
17300,/θɪn/,thin
17301,/θɪŋ/,thing
17302,/ˈθɪŋəməˌdʒɪg/,thing·a·ma·jig
17303,/θɪŋk/,think
17304,/θɔt/,thought
17305,/ˈθɪŋkɪŋ/,think·ing
17306,/ˈθɪnli/,thin·ly
17307,/ˈθɪnɪŋ/,thin·ning
17308,/θɚd/,third
17309,/θɚst/,thirst
17310,/ˈθɚsti/,thirst·y
17311,/ˌθɚˈtin/,thir·teen
17312,/ˈθɚti/,thir·ty
17313,/ˈθɚtiɪθ/,thirtieth
17314,/ðɪs/,this
17315,/ðiz/,these
17316,/ˈθɪsəl/,this·tle
17317,"/θɔŋ, θaŋ/",thong
17318,/ˈθɔræks/,thor·ax
17319,/-rəsiz/,thoraces
17320,/θɔˈræsɪk/,thoracic
17321,/ˈθɔrni/,thorn·y
17322,"/ˈθɚoʊ, ˈθʌroʊ/",thor·ough
17323,"/ˈθɚəˌbrɛd, ˈθɚoʊ-,ˈθʌr-/",thor·ough·bred
17324,"/ˈθɚəˌfɛr, ˈθɚoʊ-,ˈθʌr-/",thor·ough·fare
17325,"/ˈθɚoʊli, ˈθʌr-/",thor·ough·ly
17326,/ðoʊz/,those
17327,/ðoʊ/,though
17328,/θɔt/,thought
17329,/ˈθɔtfəl/,thought·ful
17330,/ˈθɔtlɪs/,thought·less
17331,/ˈθaʊzənd/,thou·sand
17332,/θræʃ/,thrash
17333,/θrɛd/,thread
17334,/ˈθrɛdbɛr/,thread·bare
17335,/θrɛt/,threat
17336,/ˈθrɛtn/,threat·en
17337,/ˈθrɛtn-ɪŋ/,threat·en·ing
17338,/θri/,three
17339,/ˌθri ˈdi/,-D
17340,"/ˈθrɛʃhoʊld, -ʃoʊld/",thresh·old
17341,/θru/,threw
17342,/θrɪft/,thrift
17343,/θrɪl/,thrill
17344,/ˈθrɪlɚ/,thrill·er
17345,/θraɪv/,thrive
17346,/θroʊv/,throve
17347,/θroʊt/,throat
17348,/ˈθroʊti/,throat·y
17349,/θrab/,throb
17350,/θroʊz/,throes
17351,/θroʊn/,throne
17352,"/θrɔŋ, θraŋ/",throng
17353,/ˈθratl/,throt·tle
17354,/θru/,through
17355,/θruˈaʊt/,through·out
17356,/θroʊv/,throve
17357,/θroʊ/,throw
17358,/θru/,threw
17359,/θroʊn/,thrown
17360,/ˈθroʊəˌweɪ/,throw·a·way
17361,/ˈθroʊbæk/,throw·back
17362,/θroʊn/,thrown
17363,/θru/,thru
17364,/θrʌst/,thrust
17365,/ˈθruweɪ/,thru·way
17366,/θʌd/,thud
17367,/θʌg/,thug
17368,/θʌm/,thumb
17369,/ˈθʌmneɪl/,thumb·nail
17370,/ˈθʌmtæk/,thumb·tack
17371,/θʌmp/,thump
17372,/ˈθʌndɚ/,thun·der
17373,/ˈθʌndɚˌboʊlt/,thun·der·bolt
17374,/ˈθʌndɚˌklæp/,thun·der·clap
17375,/ˈθʌndɚˌklaʊd/,thun·der·cloud
